"Genomic_Loci","Gene_Name","Gene_Orientation","Gene_Width_(kb)","Obs_TDN_Products","Obs_Patients","Num_Sites_TDN","Num_Sites_Patients","Peak_Abund_TDN","Peak_Abund_Patients","Peak_RelAbund_TDN","Peak_RelAbund_Patients","Longitudinal_Count","Last_Timepoint","Abund_Gini","On_Onco_List","Within_Cluster","Cluster_target.min","Freq_TDN_Sites","Freq_Patient_Sites","Freq_Difference","Percent_Freq_Change","Enrichment","Depletion","Abundance","Longitudinal","Criteria"
"chr19+27793466:27806780","'LOC101927151","+",23.315,9,8,10,8,2,31,0.077,50,4,90,0.68,FALSE,FALSE,0,1.11170894494858e-06,1.98418295412904e-06,8.72474009180461e-07,78.5,FALSE,FALSE,TRUE,FALSE,"A"
"chr9+129036510:129072082","'MIGA2","+",45.573,11,8,14,13,2,3,0.134,0.366,2,1825,0.163,FALSE,FALSE,0,7.96245401269755e-07,1.64954011279086e-06,8.532947115211e-07,107.2,FALSE,FALSE,FALSE,TRUE,"L"
"chr6-152987365:153002815","'MTRF1L","-",25.451,9,8,9,10,3,2,0.105,0.333,1,28,0.133,FALSE,FALSE,0,9.16566918640859e-07,2.27207308040541e-06,1.35550616176456e-06,147.9,TRUE,FALSE,FALSE,FALSE,"E"
"chr14-63373891:63543361","'PPP2R5E","-",179.471,28,8,32,11,4,3,0.372,1.415,2,360,0.182,FALSE,FALSE,0,4.62149210539438e-07,3.54425980611564e-07,-1.07723229927874e-07,-23.3,FALSE,FALSE,FALSE,TRUE,"L"
"chr19+1905213:1926017","'SCAMP4","+",30.805,31,8,42,10,3,3,0.119,4.348,3,1095,0.214,TRUE,FALSE,0,3.53390277604933e-06,1.87718006717735e-06,-1.65672270887198e-06,-46.9,FALSE,FALSE,FALSE,TRUE,"L"
"chr5-55625844:55712335","'SLC38A9","-",96.492,16,8,22,12,2,2,0.118,1.786,3,120,0.071,FALSE,FALSE,0,5.90959736695762e-07,7.19146026233033e-07,1.28186289537271e-07,21.7,FALSE,FALSE,FALSE,TRUE,"L"
"chr17-16153132:16153196","'SNORD163","-",10.065,19,8,21,10,1,2,0.055,0.704,2,450,0.082,FALSE,FALSE,0,5.40794212698458e-06,5.74530869045188e-06,3.37366563467299e-07,6.2,FALSE,FALSE,FALSE,TRUE,"L"
"chr6+7590198:7611967","'SNRNP48","+",31.77,6,8,6,10,1,3,0.488,0.107,1,14,0.214,FALSE,FALSE,0,4.89508858384818e-07,1.82016153507706e-06,1.33065267669224e-06,271.8,TRUE,FALSE,FALSE,FALSE,"E"
"chr22-32512552:33058391","'SYN3","-",555.84,5,8,5,10,1,1,0.075,2.381,1,28,0,FALSE,FALSE,0,2.33156070555161e-08,1.04034491885072e-07,8.07188848295555e-08,346.2,TRUE,FALSE,FALSE,FALSE,"E"
"chr21-9068355:9129761","'TEKT4P2","-",71.407,5,8,6,10,1,1,0.065,0.103,1,28,0,FALSE,FALSE,0,2.17789522468185e-07,8.09816012007201e-07,5.92026489539016e-07,271.8,TRUE,FALSE,FALSE,FALSE,"E"
"chr8+55773231:55826445","'TGS1","+",63.215,23,8,27,11,2,2,0.108,0.236,2,270,0.126,FALSE,FALSE,0,1.10705740629574e-06,1.00623562708753e-06,-1.00821779208218e-07,-9.1,FALSE,FALSE,FALSE,TRUE,"L"
"chr12-129071725:129903667","'TMEM132D","-",841.943,2,8,2,10,1,1,0.051,0.741,1,180,0,FALSE,FALSE,0,6.15706622692418e-09,6.86822409229582e-08,6.2525174696034e-08,1015.5,TRUE,FALSE,FALSE,FALSE,"E"
"chr9-121821924:122093606","'TTLL11","-",281.683,6,8,8,10,1,1,0.044,0.358,1,28,0,FALSE,FALSE,0,7.36132292015524e-08,2.05289392577465e-07,1.31676163375913e-07,178.9,TRUE,FALSE,FALSE,FALSE,"E"
"chr3+97764520:97801242","'ARL6","+",46.723,24,7,31,12,2,2,0.111,0.597,2,180,0.071,FALSE,FALSE,0,1.7197190154651e-06,1.48517514635785e-06,-2.34543869107252e-07,-13.6,FALSE,FALSE,FALSE,TRUE,"L"
"chr16-23522012:23557375","'EARS2","-",45.364,8,7,10,8,1,46,0.05,27.381,1,360,0.734,FALSE,FALSE,0,5.71367032260738e-07,1.01977836115683e-06,4.48411328896095e-07,78.5,FALSE,FALSE,TRUE,FALSE,"A"
"chrY+20575710:20593154","'EIF1AY","+",27.445,8,7,8,10,4,2,0.121,0.546,2,28,0.082,FALSE,FALSE,0,7.55532710554961e-07,2.1069969746547e-06,1.35146426409974e-06,178.9,TRUE,FALSE,FALSE,FALSE,"E"
"chr4+112636963:112657592","'LARP7","+",30.63,9,7,9,10,2,9,0.045,0.333,2,28,0.443,FALSE,FALSE,0,7.6159140210018e-07,1.88790505939922e-06,1.12631365729904e-06,147.9,TRUE,FALSE,FALSE,FALSE,"E"
"chr1-23057857:23057934","'MIR4419A","-",10.078,12,7,12,12,3,4,0.111,0.131,1,28,0.219,FALSE,FALSE,0,3.08626640819323e-06,6.88547711483209e-06,3.79921070663887e-06,123.1,TRUE,FALSE,FALSE,FALSE,"E"
"chr14+23469688:23478193","'NGDN","+",18.506,10,7,11,8,1,44,0.051,0.578,2,180,0.727,FALSE,FALSE,0,1.54065943243401e-06,2.49979604320321e-06,9.59136610769201e-07,62.3,FALSE,FALSE,TRUE,FALSE,"A"
"chr20-42072751:43189917","'PTPRT","-",1127.167,2,7,3,10,1,1,0.038,0.621,1,548,0,TRUE,FALSE,0,6.8985768882897e-09,5.13025416547843e-08,4.44039647664946e-08,643.7,TRUE,FALSE,FALSE,FALSE,"E"
"chr7+97116592:97181763","'SDHAF3","+",75.172,11,7,13,10,2,2,0.106,1.105,2,270,0.082,FALSE,FALSE,0,4.48243259018237e-07,7.6925626522373e-07,3.21013006205492e-07,71.6,FALSE,FALSE,FALSE,TRUE,"L"
"chr4-13568741:13627704","'BOD1L1","-",68.964,18,6,22,10,2,2,0.15,0.301,2,120,0.133,FALSE,FALSE,0,8.26850050943209e-07,8.38503160625808e-07,1.16531096825988e-08,1.4,FALSE,FALSE,FALSE,TRUE,"L"
"chr14-105049388:105065550","'GPR132","-",26.163,16,6,19,6,3,21,0.052,19.266,1,28,0.636,FALSE,FALSE,0,1.88231619836428e-06,1.32614452400867e-06,-5.56171674355605e-07,-29.5,FALSE,FALSE,TRUE,FALSE,"A"
"chr16-75627723:75647687","'KARS","-",29.965,14,6,14,6,2,24,0.256,0.389,2,540,0.661,FALSE,FALSE,0,1.21098920981367e-06,1.15788150113929e-06,-5.31077086743748e-08,-4.4,FALSE,FALSE,TRUE,FALSE,"A"
"chr1-28578537:28581854","'SNHG12","-",13.318,5,6,5,7,2,96,0.088,5.785,11,1642,0.796,FALSE,FALSE,0,9.73100092036196e-07,3.03938822485199e-06,2.06628813281579e-06,212.3,FALSE,FALSE,TRUE,FALSE,"A"
"chr20+5750386:5864407","'C20orf196","+",124.022,11,5,14,5,2,1,0.119,0.463,1,28,0,FALSE,FALSE,0,2.92587538276004e-07,2.33130138077914e-07,-5.94574001980896e-08,-20.3,FALSE,FALSE,TRUE,FALSE,"A"
"chr9-120952335:121075174","'C5","-",132.84,10,5,13,5,2,21,0.083,61.765,1,120,0.64,FALSE,FALSE,0,2.53653585267381e-07,2.17654817710773e-07,-3.59987675566083e-08,-14.2,FALSE,FALSE,TRUE,FALSE,"A"
"chr2+219178189:219185475","'RETREG2","+",17.287,8,5,8,5,1,2,0.093,0.129,1,15,0.133,FALSE,FALSE,0,1.19949067167125e-06,1.67254387601661e-06,4.73053204345358e-07,39.4,FALSE,FALSE,TRUE,FALSE,"A"
"chr3+11137092:11263253","'HRH1","+",136.162,4,5,4,5,1,23,0.177,13.69,1,1825,0.655,FALSE,FALSE,0,7.61431061573012e-08,2.12344604109069e-07,1.36201497951768e-07,178.9,FALSE,FALSE,TRUE,FALSE,"A"
"chr21+33402895:33437521","'IFNGR2","+",44.627,2,5,2,6,1,165,0.029,44.964,5,90,0.79,TRUE,FALSE,0,1.16160593593457e-07,7.77464745146188e-07,6.6130415155273e-07,569.3,FALSE,FALSE,TRUE,FALSE,"A"
"chr22+20859003:20891213","'SNAP29","+",42.211,11,5,11,6,1,27,0.093,0.613,3,90,0.677,FALSE,FALSE,0,6.75450556883839e-07,8.21963923660632e-07,1.46513366776793e-07,21.7,FALSE,FALSE,TRUE,FALSE,"A"
"chr6+44126913:44155519","'TMEM63B","+",38.607,2,5,2,5,1,22,0.031,13.497,5,450,0.646,FALSE,FALSE,0,1.34273546514757e-07,7.48912528419693e-07,6.14638981904936e-07,457.8,FALSE,FALSE,TRUE,FALSE,"A"
"chr3+33113957:33147773","'CRTAP","+",43.817,2,4,2,4,1,35,0.05,0.445,3,28,0.66,FALSE,FALSE,0,1.18307935511222e-07,5.27891293054278e-07,4.09583357543055e-07,346.2,FALSE,FALSE,TRUE,FALSE,"A"
"chr4-70815781:70839910","'GRSF1","-",34.13,2,4,2,6,1,23,0.063,0.32,1,14,0.64,FALSE,FALSE,0,1.51886868159837e-07,1.01658128279048e-06,8.64694414630638e-07,569.3,FALSE,FALSE,TRUE,FALSE,"A"
"chr9-82979584:83063128","'RASEF","-",93.545,1,4,1,4,1,43,0.008,0.564,3,60,0.685,FALSE,FALSE,0,2.77080485878199e-08,2.47267227406695e-07,2.19559178818875e-07,792.4,FALSE,FALSE,TRUE,FALSE,"A"
"chr7+5045820:5069488","'RBAK","+",33.669,14,4,15,4,1,28,0.043,0.367,2,28,0.653,FALSE,FALSE,0,1.15474891078482e-06,6.87000290705375e-07,-4.67748620079447e-07,-40.5,FALSE,FALSE,TRUE,FALSE,"A"
"chr12-57009996:57016560","'TAC3","-",16.565,23,4,29,4,2,42,0.077,1.868,4,180,0.683,FALSE,FALSE,0,4.53767176270937e-06,1.39635452989793e-06,-3.14131723281144e-06,-69.2,FALSE,FALSE,TRUE,FALSE,"A"
"chr3+179562879:179588405","'ACTL6A","+",35.527,9,3,9,4,2,40,0.103,0.274,2,28,0.68,FALSE,FALSE,0,6.56614536727799e-07,6.51071376354865e-07,-5.54316037293395e-09,-0.8,FALSE,FALSE,TRUE,FALSE,"A"
"chr9+34989640:34998433","'DNAJB5","+",18.794,4,3,4,4,1,1,0.042,0.085,2,28,0,FALSE,FALSE,0,5.5165465683678e-07,1.23074453483874e-06,6.7908987800196e-07,123.1,FALSE,FALSE,TRUE,FALSE,"A"
"chr5+76716042:76735780","'F2R","+",29.739,3,3,3,3,1,22,0.1,0.741,1,1460,0.583,FALSE,FALSE,0,2.61469727140887e-07,5.83340381008758e-07,3.21870653867871e-07,123.1,FALSE,FALSE,TRUE,FALSE,"A"
"chr2-186033533:186086317","'LINC01473","-",62.785,4,3,4,3,1,82,0.04,8.047,3,60,0.643,FALSE,FALSE,0,1.65131761098836e-07,2.76307391746746e-07,1.1117563064791e-07,67.3,FALSE,FALSE,TRUE,FALSE,"A"
"chr10-33177490:33334905","'NRP1","-",167.416,10,3,10,3,1,1,0.075,0.301,1,120,0,FALSE,FALSE,0,1.54820889589263e-07,1.03621873601206e-07,-5.11990159880576e-08,-33.1,FALSE,FALSE,TRUE,FALSE,"A"
"chr12+105330635:105371518","'C12orf75","+",50.884,7,2,8,2,4,1,0.1,0.439,2,21,0,FALSE,FALSE,0,4.07507177918027e-07,2.27287681665742e-07,-1.80219496252285e-07,-44.2,FALSE,FALSE,TRUE,FALSE,"A"
"chr15-28325482:28500841","'MIR1268A","-",185.36,2,2,2,2,1,1,0.04,0.209,1,28,0,FALSE,FALSE,0,2.79666530551102e-08,6.23937548223977e-08,3.44271017672875e-08,123.1,FALSE,TRUE,FALSE,TRUE,"DL"
"chr11+67056817:67072017","'RHOD","+",25.201,1,2,1,2,1,27,0.038,13.043,4,2008,0.464,FALSE,FALSE,0,1.02851053733884e-07,4.58922518704799e-07,3.56071464970915e-07,346.2,FALSE,FALSE,TRUE,FALSE,"A"
"chr1-100264741:100266174","'RTCA-AS1","-",11.434,1,2,1,2,1,26,0.025,0.169,1,14,0.463,FALSE,FALSE,0,2.26687896199721e-07,1.01148385463352e-06,7.84795958433796e-07,346.2,FALSE,FALSE,TRUE,FALSE,"A"
"chrX+47658832:47660111","'UXT-AS1","+",11.28,3,2,6,3,2,45,0.07,5.932,2,28,0.624,FALSE,FALSE,0,1.37869649209979e-06,1.53793968003719e-06,1.59243187937393e-07,11.6,FALSE,FALSE,TRUE,FALSE,"A"
"chrX+51406914:51408837","'CXorf67","+",11.924,3,1,3,1,2,2,0.05,0.07,1,14,0,FALSE,FALSE,0,6.52117428333012e-07,4.84959174516926e-07,-1.67158253816087e-07,-25.6,FALSE,FALSE,TRUE,FALSE,"A"
"chr3-49724294:49786540","'IP6K1","-",72.247,112,48,525,136,5,3,0.693,2.273,2,90,0.078,FALSE,FALSE,0,1.88350165086785e-05,1.08854462439107e-05,-7.94957026476782e-06,-42.2,FALSE,TRUE,FALSE,FALSE,"D"
"chr19+49591642:49626439","'PRR12","+",44.798,97,47,355,98,6,5,0.277,1.875,2,90,0.169,FALSE,FALSE,0,2.05398017506898e-05,1.26501186057436e-05,-7.8896831449462e-06,-38.4,FALSE,TRUE,FALSE,FALSE,"D"
"chr12+53380194:53416442","'SP1","+",46.249,79,42,236,74,5,10,0.25,3.922,1,540,0.21,FALSE,FALSE,0,1.32262332075253e-05,9.25244516797221e-06,-3.97378803955306e-06,-30,FALSE,TRUE,FALSE,FALSE,"D"
"chr17-42199176:42276406","'STAT5B","-",87.231,96,41,304,107,7,3,0.268,2.778,1,548,0.095,TRUE,FALSE,0,9.03294263696248e-06,7.09316518293452e-06,-1.93977745402796e-06,-21.5,FALSE,TRUE,FALSE,FALSE,"D"
"chr16-1833982:1872178","'MEIOB","-",48.197,82,40,280,95,4,8,0.174,3.571,2,90,0.174,FALSE,FALSE,0,1.50579047127691e-05,1.13980549351471e-05,-3.65984977762202e-06,-24.3,FALSE,TRUE,FALSE,FALSE,"D"
"chr17+82519717:82604607","'FOXK2","+",94.891,73,39,229,74,4,19,0.228,15.625,1,90,0.337,FALSE,FALSE,0,6.25513919948997e-06,4.50955661309868e-06,-1.7455825863913e-06,-27.9,FALSE,TRUE,FALSE,FALSE,"D"
"chr11-644219:695754","'DEAF1","-",61.536,76,38,213,60,4,11,0.256,9.524,1,270,0.255,FALSE,FALSE,0,8.9717437483171e-06,5.6383123995123e-06,-3.3334313488048e-06,-37.2,FALSE,TRUE,FALSE,FALSE,"D"
"chr19+8444827:8489118","'HNRNPM","+",54.292,92,38,256,84,5,12,0.238,21.053,2,90,0.269,FALSE,FALSE,0,1.22216725800816e-05,8.94685899474959e-06,-3.27481358533198e-06,-26.8,FALSE,TRUE,FALSE,FALSE,"D"
"chr3-49277143:49340103","'USP4","-",72.961,82,37,194,56,4,2,0.21,0.704,2,28,0.097,TRUE,FALSE,0,6.89187627086576e-06,4.43837912074437e-06,-2.45349715012139e-06,-35.6,FALSE,TRUE,FALSE,FALSE,"D"
"chr6-31777519:31795935","'VARS","-",28.417,78,37,256,77,3,6,0.126,4.348,1,90,0.176,FALSE,FALSE,0,2.33500738191149e-05,1.56689409918136e-05,-7.68113282730135e-06,-32.9,FALSE,TRUE,FALSE,FALSE,"D"
"chr17-42313324:42388495","'STAT3","-",85.172,83,36,241,56,5,2,0.416,0.392,2,60,0.104,TRUE,FALSE,0,7.33409813836207e-06,3.80205441962887e-06,-3.5320437187332e-06,-48.2,FALSE,TRUE,FALSE,FALSE,"D"
"chr16+1528740:1555580","'TMEM204","+",36.841,83,36,223,67,3,26,0.488,2.857,2,90,0.337,FALSE,FALSE,0,1.56891701459764e-05,1.05164833797934e-05,-5.17268676618304e-06,-33,FALSE,TRUE,FALSE,FALSE,"D"
"chr11-64852726:64879713","'EHD1","-",36.988,77,34,168,55,7,11,0.211,2.997,2,28,0.255,FALSE,FALSE,0,1.1772669516189e-05,8.59862457639478e-06,-3.17404493979422e-06,-27,FALSE,TRUE,FALSE,FALSE,"D"
"chr19+49474208:49486231","'FLT3LG","+",22.024,78,33,195,55,3,4,0.225,11.111,1,365,0.202,FALSE,FALSE,0,2.29490616601791e-05,1.44408793058341e-05,-8.508182354345e-06,-37.1,FALSE,TRUE,FALSE,FALSE,"D"
"chr19+10654260:10692419","'ILF3","+",48.16,78,33,198,66,6,7,0.558,2.83,1,90,0.254,FALSE,FALSE,0,1.06562703949175e-05,7.92473237122151e-06,-2.73153802369599e-06,-25.6,FALSE,TRUE,FALSE,FALSE,"D"
"chr16+589356:629273","'RAB40C","+",49.918,74,33,191,62,5,6,0.588,1.232,2,90,0.217,FALSE,FALSE,0,9.91751144643603e-06,7.18226888517707e-06,-2.73524256125897e-06,-27.6,FALSE,TRUE,FALSE,FALSE,"D"
"chr1+43707532:43931165","'ST3GAL3","+",233.634,81,33,209,68,6,20,0.558,1.613,3,90,0.298,FALSE,FALSE,0,2.3186583531329e-06,1.68306161514124e-06,-6.35596737991658e-07,-27.4,FALSE,TRUE,FALSE,FALSE,"D"
"chr5+304175:438290","'AHRR","+",144.116,72,32,194,52,4,7,0.21,4.459,1,1460,0.205,FALSE,FALSE,0,3.48912115655886e-06,2.08649952982924e-06,-1.40262162672962e-06,-40.2,FALSE,TRUE,FALSE,FALSE,"D"
"chr12-54230945:54280131","'CBX5","-",59.187,72,32,149,47,5,5,0.375,0.758,2,180,0.197,FALSE,FALSE,0,6.52508931635315e-06,4.59196614554161e-06,-1.93312317081154e-06,-29.6,FALSE,TRUE,FALSE,FALSE,"D"
"chr9+128504691:128542301","'GLE1","+",47.611,71,32,157,40,3,4,0.15,2.778,2,2555,0.118,FALSE,FALSE,0,8.54710164895035e-06,4.85824972963376e-06,-3.68885191931659e-06,-43.2,FALSE,TRUE,FALSE,FALSE,"D"
"chr16-1809102:1827194","'HAGH","-",28.093,81,32,217,72,8,6,0.766,1.739,2,90,0.194,FALSE,FALSE,0,2.00211092057463e-05,1.482045456803e-05,-5.20065463771632e-06,-26,FALSE,TRUE,FALSE,FALSE,"D"
"chr2-98619105:98731126","'MGAT4A","-",122.022,93,32,280,93,3,3,1.111,0.667,2,90,0.114,FALSE,FALSE,0,5.94766381014351e-06,4.40729333493471e-06,-1.5403704752088e-06,-25.9,FALSE,TRUE,FALSE,FALSE,"D"
"chr1+1399529:1402046","'LOC148413","+",12.518,69,31,153,43,2,6,0.135,0.957,2,50,0.228,FALSE,FALSE,0,3.16798417468912e-05,1.98637232360131e-05,-1.18161185108781e-05,-37.3,FALSE,TRUE,FALSE,FALSE,"D"
"chr8+144517964:144525175","'LRRC14","+",17.212,73,31,145,46,4,2,0.259,1.19,1,150,0.121,FALSE,FALSE,0,2.18355021930283e-05,1.54544531175477e-05,-6.38104907548059e-06,-29.2,FALSE,TRUE,FALSE,FALSE,"D"
"chr17+39461510:39534565","'CDK12","+",83.056,63,30,134,38,3,3,0.259,0.935,2,60,0.155,FALSE,FALSE,0,4.18177157929325e-06,2.64569472986555e-06,-1.5360768494277e-06,-36.7,FALSE,TRUE,FALSE,FALSE,"D"
"chr5-39105251:39270657","'FYB1","-",175.407,77,30,174,57,3,7,0.238,0.704,2,90,0.24,FALSE,FALSE,0,2.57115848566867e-06,1.87912245363965e-06,-6.92036032029022e-07,-26.9,FALSE,TRUE,FALSE,FALSE,"D"
"chr12-6976184:7018538","'LPCAT3","-",52.355,75,30,205,57,4,5,0.383,5.405,2,90,0.207,FALSE,FALSE,0,1.01489758008836e-05,6.29569730160576e-06,-3.85327849927783e-06,-38,FALSE,TRUE,FALSE,FALSE,"D"
"chr6+31546850:31558829","'NFKBIL1","+",21.98,71,30,178,46,3,3,0.126,0.305,1,28,0.115,FALSE,FALSE,0,2.09903091044711e-05,1.21020039608386e-05,-8.88830514363253e-06,-42.3,FALSE,TRUE,FALSE,FALSE,"D"
"chr8-144511283:144517826","'RECQL4","-",16.544,76,30,156,49,4,4,0.259,1.042,1,150,0.145,TRUE,FALSE,0,2.44405287235872e-05,1.71270555276868e-05,-7.3134731959004e-06,-29.9,FALSE,TRUE,FALSE,FALSE,"D"
"chr16+1964995:1965504","'SNHG9","+",10.51,71,30,142,45,4,3,0.3,2.632,1,90,0.105,FALSE,FALSE,0,3.50196779763046e-05,2.47592192066881e-05,-1.02604587696165e-05,-29.3,FALSE,TRUE,FALSE,FALSE,"D"
"chr12-54948302:54984746","'TESPA1","-",46.445,73,30,159,40,3,3,0.307,1.242,1,90,0.166,FALSE,FALSE,0,8.87329002946432e-06,4.9802159086574e-06,-3.89307412080692e-06,-43.9,FALSE,TRUE,FALSE,FALSE,"D"
"chr15+90529885:90645345","'CRTC3","+",125.461,71,29,179,56,3,5,0.369,0.621,1,180,0.15,TRUE,FALSE,0,3.69803320172342e-06,2.5811095003916e-06,-1.11692370133183e-06,-30.2,FALSE,TRUE,FALSE,FALSE,"D"
"chr22+39901081:39973342","'GRAP2","+",82.262,78,28,179,44,3,4,0.383,0.439,2,28,0.137,FALSE,FALSE,0,5.64001535972165e-06,3.09300455453736e-06,-2.54701080518429e-06,-45.2,FALSE,TRUE,FALSE,FALSE,"D"
"chr11+118436489:118526824","'KMT2A","+",100.336,67,28,142,45,4,4,0.471,0.535,2,60,0.119,TRUE,FALSE,0,3.66824285930235e-06,2.59347984633922e-06,-1.07476301296313e-06,-29.3,FALSE,TRUE,FALSE,FALSE,"D"
"chr6-33250271:33271965","'VPS52","-",31.695,65,28,181,54,3,3,0.17,1.01,1,90,0.078,FALSE,FALSE,0,1.48017934163659e-05,9.85213038759269e-06,-4.94966302877323e-06,-33.4,FALSE,TRUE,FALSE,FALSE,"D"
"chrX-136665550:136781344","'ARHGEF6","-",125.795,72,27,163,49,4,5,0.15,1.027,2,90,0.245,FALSE,FALSE,0,3.35854169910617e-06,2.25247431654717e-06,-1.106067382559e-06,-32.9,FALSE,TRUE,FALSE,FALSE,"D"
"chr6-485137:693141","'EXOC2","-",218.005,86,27,242,51,4,5,0.369,1.408,1,90,0.163,FALSE,FALSE,0,2.8772356415941e-06,1.35279150957056e-06,-1.52444413202354e-06,-53,FALSE,TRUE,FALSE,FALSE,"D"
"chr16+1965183:1965310","'SNORA78","+",10.128,70,27,133,41,4,3,0.3,2.632,1,90,0.112,FALSE,FALSE,0,3.40372502848176e-05,2.34092398375328e-05,-1.06280104472847e-05,-31.2,FALSE,TRUE,FALSE,FALSE,"D"
"chr6+149217923:149411613","'TAB2","+",203.691,59,27,120,37,3,3,0.173,0.299,2,60,0.123,FALSE,FALSE,0,1.52698905998652e-06,1.05040560597559e-06,-4.76583454010928e-07,-31.2,FALSE,TRUE,FALSE,FALSE,"D"
"chr22-36281276:36388067","'MYH9","-",116.792,61,26,139,32,5,3,0.488,1.587,1,90,0.17,TRUE,FALSE,0,3.08480861116787e-06,1.58439706745389e-06,-1.50041154371399e-06,-48.6,FALSE,TRUE,FALSE,FALSE,"D"
"chr19-55229778:55258670","'PPP6R1","-",38.893,71,26,160,44,2,2,0.383,4.348,2,90,0.04,FALSE,FALSE,0,1.0662893189613e-05,6.54196746626262e-06,-4.12092572335037e-06,-38.6,FALSE,TRUE,FALSE,FALSE,"D"
"chr16+1972062:1978750","'TBL3","+",16.689,72,26,146,43,4,3,0.3,2.632,1,90,0.079,FALSE,FALSE,0,2.26750921655912e-05,1.48992802126198e-05,-7.77581195297136e-06,-34.3,FALSE,TRUE,FALSE,FALSE,"D"
"chr8-58805417:59119208","'TOX","-",323.792,60,26,107,32,4,2,0.259,0.833,1,2190,0.029,FALSE,FALSE,0,8.565331643487e-07,5.71493126149115e-07,-2.85040038199586e-07,-33.3,FALSE,TRUE,FALSE,FALSE,"D"
"chr19-52612364:52690581","'ZNF83","-",88.218,57,26,107,32,4,4,0.769,2.5,1,540,0.126,FALSE,FALSE,0,3.1437868275272e-06,2.09758668641405e-06,-1.04620014111315e-06,-33.3,FALSE,TRUE,FALSE,FALSE,"D"
"chr19-15237489:15332543","'BRD4","-",105.055,66,25,152,38,2,5,0.277,0.773,1,270,0.214,TRUE,FALSE,0,3.75019094362417e-06,2.09167408960747e-06,-1.65851685401669e-06,-44.2,FALSE,TRUE,FALSE,FALSE,"D"
"chr5+179550560:179610026","'RUFY1","+",69.467,66,25,137,40,2,2,0.556,0.521,1,90,0.063,FALSE,FALSE,0,5.11173749413711e-06,3.32972674619017e-06,-1.78201074794694e-06,-34.9,FALSE,TRUE,FALSE,FALSE,"D"
"chr17-49598883:49678163","'SPOP","-",89.281,64,25,142,45,3,2,0.174,0.61,1,90,0.089,TRUE,FALSE,0,4.12245399951794e-06,2.91461110272389e-06,-1.20784289679404e-06,-29.3,FALSE,TRUE,FALSE,FALSE,"D"
"chr16+726935:729715","'HAGHL","+",12.781,71,24,135,40,4,4,0.738,4.762,1,180,0.224,FALSE,FALSE,0,2.73776050148601e-05,1.80976549469989e-05,-9.27995006786126e-06,-33.9,FALSE,TRUE,FALSE,FALSE,"D"
"chr8-144522376:144527032","'LRRC24","-",14.657,65,24,106,31,4,2,0.259,1.19,1,150,0.1,FALSE,FALSE,0,1.87450799580847e-05,1.22304870781971e-05,-6.51459287988759e-06,-34.8,FALSE,TRUE,FALSE,FALSE,"D"
"chr11+65616311:65637439","'PCNX3","+",31.129,60,24,111,30,3,20,0.383,12.5,2,270,0.428,FALSE,FALSE,0,9.24239082435622e-06,5.57292543635178e-06,-3.66946538800444e-06,-39.7,FALSE,TRUE,FALSE,FALSE,"D"
"chr6+32854160:32859851","'PSMB9","+",15.692,70,24,192,39,3,2,0.139,1.724,1,90,0.111,FALSE,FALSE,0,3.17138851509267e-05,1.43718757762333e-05,-1.73420093746934e-05,-54.7,FALSE,TRUE,FALSE,FALSE,"D"
"chr19+49487553:49492307","'RPL13A","+",14.755,53,24,112,33,3,4,0.225,1.762,1,365,0.169,FALSE,FALSE,0,1.96745735938009e-05,1.29330772957651e-05,-6.74149629803581e-06,-34.3,FALSE,TRUE,FALSE,FALSE,"D"
"chr11-116843401:117098415","'SIK3","-",265.015,69,24,145,46,3,9,0.138,1.049,2,90,0.287,TRUE,FALSE,0,1.41815619397545e-06,1.00372449506342e-06,-4.14431698912031e-07,-29.2,FALSE,TRUE,FALSE,FALSE,"D"
"chr6-33299694:33314387","'TAPBP","-",24.694,62,24,137,40,3,4,0.173,0.821,2,28,0.214,FALSE,FALSE,0,1.43798926259505e-05,9.36689592117894e-06,-5.01299670477161e-06,-34.9,FALSE,TRUE,FALSE,FALSE,"D"
"chr10-60026297:60733526","'ANK3","-",717.23,63,23,140,38,4,7,0.251,1.961,2,90,0.257,FALSE,FALSE,0,5.05936612691418e-07,3.06374275314353e-07,-1.99562337377065e-07,-39.4,FALSE,TRUE,FALSE,FALSE,"D"
"chr12-6439000:6451517","'CD27-AS1","-",22.518,70,23,153,27,4,3,0.556,0.735,2,90,0.133,FALSE,FALSE,0,1.76111670213866e-05,6.93363692678636e-06,-1.06775300946003e-05,-60.6,FALSE,TRUE,FALSE,FALSE,"D"
"chr19+1269265:1274809","'CIRBP","+",15.545,59,23,99,27,3,8,0.139,0.281,2,90,0.248,TRUE,FALSE,0,1.65071078230694e-05,1.00438492323818e-05,-6.46325859068758e-06,-39.2,FALSE,TRUE,FALSE,FALSE,"D"
"chr11+65333753:65354260","'DPF2","+",30.508,66,23,136,29,3,5,0.345,0.656,1,28,0.195,FALSE,FALSE,0,1.15545141962788e-05,5.49681862826979e-06,-6.05769556800906e-06,-52.4,FALSE,TRUE,FALSE,FALSE,"D"
"chr11-62806859:62832091","'STX5","-",35.233,73,23,146,32,3,3,0.488,0.529,1,180,0.115,FALSE,FALSE,0,1.07406298967318e-05,5.25203367019766e-06,-5.48859622653413e-06,-51.1,FALSE,TRUE,FALSE,FALSE,"D"
