"loci","region_name","region_width","TDN_num_patients","TP_num_patients","TDN_num_sites","TP_num_sites","TDN_peak_abund","TP_peak_abund","TDN_peak_relAbund","TP_peak_relAbund","TDN_sum_abund","TP_sum_abund","long_count","max_time","max_span","abund_gini","ort_fisher_test","Near_Onco","Top_1pc_Abund","Top_10pc_Abund","Within_Cluster","Cluster_target.min","TDN_freq","TP_freq","freq_diff","pct_chg"
"chr17*15265374:15303810","TEKT3",48.437,1,0,1,0,1,0,0.000299311583358276,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000139788573389294,0,-0.000000139788573389294,-100
"chr17*15341642:15436013","CDRT4",104.372,0,1,0,1,0,1,0,0.00497512437810945,0,1,1,360,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000179495554510426,0.000000179495554510426,Inf
"chr17*15765690:15786848","MEIS3P1",31.159,1,0,1,0,1,0,0.000131319763624425,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000217302838000489,0,-0.000000217302838000489,-100
"chr17*15817743:15944915","ADORA2B",137.173,1,0,1,0,1,0,0.000736919675755343,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000493605821062252,0,-0.0000000493605821062252,-100
"chr17*16029410:16030092","NCOR1",10.683,1,0,1,0,1,0,0.00018723085564501,0,1,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000633805029416571,0,-0.000000633805029416571,-100
"chr17*16326260:16342532","CENPV",26.273,0,1,0,1,0,1,0,0.000265886732252061,0,1,1,21,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000713063221381728,0.000000713063221381728,Inf
"chr17*16353499:16380791","UBB",37.293,1,0,2,0,1,0,0.000719424460431655,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000363121182487718,0,-0.000000363121182487718,-100
"chr17*16804506:16830481","KRT16P2",35.976,1,0,1,0,1,0,0.000282406099971759,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000188207113888627,0,-0.000000188207113888627,-100
"chr17*16832834:16939082","TNFRSF13B",116.249,0,1,0,1,0,1,0,0.00387596899224806,0,1,1,14,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0,0.000000161156741265406,0.000000161156741265406,Inf
"chr17*17237189:17246622","COPS3",19.434,1,0,1,0,1,0,0.000294464075382803,0,1,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000348406870909603,0,-0.000000348406870909603,-100
"chr17*17281304:17303364","NT5M",32.061,1,0,1,0,1,0,0.000162443144899285,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000211189268246693,0,-0.000000211189268246693,-100
"chr17*17591704:17674024","SMCR2",92.321,2,3,2,3,1,1,0.00132978723404255,0.00241545893719807,2,3,1,60,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000146682534401864,0.000000608777310103729,0.000000462094775701866,315.030536925325
"chr17*18068405:18087865","DRG2",29.461,1,0,1,0,1,0,0.00105820105820106,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000229827199662511,0,-0.000000229827199662511,-100
"chr17*18209954:18225620","LLGL1",25.667,1,1,1,1,1,1,0.000235349493998588,0.00288184438040346,1,1,1,547.5,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000263799397251616,0.000000729898703212769,0.000000466099305961153,176.687024616883
"chr17*18265782:18271427","TOP3A",15.646,1,0,1,0,1,0,0.000217580504786771,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000432758476879536,0,-0.000000432758476879536,-100
"chr17*18682260:18722087","TRIM16L",49.828,0,1,0,1,0,1,0,0.000126887450831113,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000375979570028139,0.000000375979570028139,Inf
"chr17*18736119:18744011","FBXW10",17.893,0,1,0,1,0,1,0,0.000311720698254364,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000104701894681507,0.00000104701894681507,Inf
"chr17*18806714:18856297","PRPSAP2",59.584,2,0,2,0,1,0,0.00149700598802395,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000227273735541663,0,-0.000000227273735541663,-100
"chr17*18931287:18950674","SLC5A10",29.388,1,0,1,0,1,0,0.000219058050383352,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000230398092053125,0,-0.000000230398092053125,-100
"chr17*19162625:19188014","SNORD3A",35.39,0,1,0,1,0,1,0,0.00126903553299492,0,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000529367335839563,0.000000529367335839563,Inf
"chr17*19417277:19533852","SLC47A1",126.576,3,3,3,3,1,1,0.000736919675755343,0.00598802395209581,3,3,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000160479217132566,0.000000444025171012565,0.000000283545953879999,176.687024616883
"chr17*19579034:19648749","ALDH3A2",79.716,2,0,2,0,1,0,0.0019723865877712,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000169876539948247,0,-0.000000169876539948247,-100
"chr17*19718980:19737983","ALDH3A1",29.004,0,1,0,1,0,1,0,0.000932835820895522,0,1,1,13,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000645921597550756,0.000000645921597550756,Inf
"chr17*19867927:19904301","AKAP10",46.375,1,0,1,0,1,0,0.000131319763624425,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000146004078258916,0,-0.000000146004078258916,-100
"chr17*20504499:20579722","CDRT15L2",85.224,1,0,1,0,1,0,0.000282406099971759,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000794487366147708,0,-0.0000000794487366147708,-100
"chr17*20737866:20863393","CCDC144NL",135.528,2,3,3,3,1,3,0.000182381907714755,0.0192307692307692,3,7,2,60,1,0.222222222222222,1,FALSE,FALSE,TRUE,FALSE,0,0.00000014987912009158,0.000000414696077903359,0.000000264816957811779,176.687024616883
"chr17*20905231:20938518","LOC339260",43.288,1,2,1,2,1,1,0.000485201358563804,0.00334448160535117,1,2,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000156416076724663,0.000000865565977423865,0.000000709149900699202,453.374049233767
"chr17*21090614:21126926","DHRS7B",46.313,1,1,1,1,1,1,0.000182381907714755,0.00471698113207547,1,1,1,10,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000146199536399223,0.000000404515147266688,0.000000258315610867465,176.687024616883
"chr17*21551679:21692521","KCNJ18",150.843,0,1,0,1,0,1,0,0.000768639508070715,0,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000124197410654536,0.000000124197410654536,Inf
"chr17*21704613:22202993","UBBP4",508.381,2,1,2,1,1,1,0.000719424460431655,0.000126887450831113,2,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000266372627193275,0.0000000368509248287448,0.0000000102136621094173,38.3435123084417
"chr17*22205157:22298762","FAM27E5",103.606,1,2,1,2,1,1,0.00149700598802395,0.0021978021978022,1,2,1,28,0,0,0.333333333333333,FALSE,FALSE,FALSE,FALSE,0,0.0000000653527703922285,0.000000361645271805921,0.000000296292501413693,453.374049233767
"chr17*22299894:22406017","FLJ36000",116.124,1,2,1,2,1,1,0.000294464075382803,0.00241545893719807,1,2,1,60,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000583078358414904,0.000000322660432216633,0.000000264352596375142,453.374049233767
"chr17*22524666:27072387","LOC105371703",4557.722,7,5,11,7,2,3,0.0106951871657754,0.0125,12,9,1,547.5,0,0.19047619047619,0.630467571644042,FALSE,FALSE,TRUE,FALSE,0,0.0000000163415694116117,0.0000000287731832058943,0.0000000124316137942826,76.0735611198349
"chr17*27089242:27293908","MIR4522",214.667,1,1,1,1,1,1,0.000282406099971759,0.0000632911392405063,1,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000031541592928849,0.0000000872714949916016,0.0000000557299020627526,176.687024616883
"chr17*27313622:27418003","TBC1D3P5",114.382,1,1,1,1,1,1,0.000485201358563804,0.0026525198938992,1,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000591958448816879,0.000000163787221899968,0.00000010459137701828,176.687024616883
"chr17*27649561:27756764","NOS2",117.204,1,1,1,1,1,1,0.000162443144899285,0.000354233085370174,1,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000577705464767178,0.000000159843606151344,0.000000102073059674626,176.687024616883
"chr17*27893384:28042660","NLK",159.277,1,0,1,0,1,0,0.000299311583358276,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000425104637157733,0,-0.0000000425104637157733,-100
"chr17*28406213:28473644","SLC13A2",77.432,0,1,0,1,0,1,0,0.000410004100041,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000241945319962834,0.000000241945319962834,Inf
"chr17*28645160:28648354","SDF2",13.195,0,1,0,1,0,4,0,0.00364630811303555,0,4,1,21,0,0,1,FALSE,FALSE,TRUE,FALSE,0,0,0.00000141980371469209,0.00000141980371469209,Inf
"chr17*28711908:28714279","RAB34",12.372,1,1,1,1,1,2,0.000162443144899285,0.0043010752688172,1,2,1,10,0,0,1,FALSE,FALSE,TRUE,FALSE,0,0.000000547279270066055,0.00000151425072869076,0.000000966971458624709,176.687024616883
"chr17*28750959:28755976","FAM222B",15.018,1,0,1,0,1,0,0.000405186385737439,0,1,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.00000045085491605122,0,-0.00000045085491605122,-100
"chr17*28842840:28854955","ERAL1",22.116,1,0,1,0,1,0,0.000182381907714755,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000306155684990831,0,-0.000000306155684990831,-100
"chr17*28861731:28879333","FLOT2",27.603,1,0,1,0,1,0,0.000217580504786771,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000245297218753658,0,-0.000000245297218753658,-100
"chr17*29006441:29042898","PIPOX",46.458,1,0,1,0,1,0,0.000299311583358276,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000145743233226941,0,-0.000000145743233226941,-100
"chr17*29180390:29246855","CRYBA1",76.466,0,1,0,1,0,1,0,0.0036231884057971,0,1,1,60,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000245001831079985,0.000000245001831079985,Inf
"chr17*29294149:29390660","MIR4523",106.512,2,1,2,1,1,1,0.000365764447695684,0.000768639508070715,2,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000127139460891866,0.000000175889195727825,0.0000000487497348359591,38.3435123084417
"chr17*30186476:30194317","SLC6A4",17.842,1,0,1,0,1,0,0.00018723085564501,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000379494402491718,0,-0.000000379494402491718,-100
"chr17*30334060:30378922","CPD",54.863,1,0,1,0,1,0,0.000847457627118644,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000123415400711905,0,-0.000000123415400711905,-100
"chr17*30637467:30709606","SUZ12P1",82.14,0,1,0,1,0,1,0,0.00229885057471264,0,1,1,60,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000022807779419725,0.00000022807779419725,Inf
"chr17*30999912:31094348","MIR4733",104.437,3,1,3,1,1,1,0.00492610837438424,0.00699300699300699,3,1,1,63,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000194498284973445,0.000000179383839207964,-0.0000000151144457654811,-7.77099179437221
"chr17*31575522:31851863","COPRS",286.342,1,2,2,2,1,2,0.000495049504950495,0.00576368876080692,2,3,1,547.5,0,0.166666666666667,1,FALSE,FALSE,TRUE,FALSE,0,0.0000000472926719046261,0.000000130852686754735,0.0000000835600148501087,176.687024616883
"chr17*31901711:31937008","SUZ12",45.298,3,0,3,0,2,0,0.000509164969450102,0,4,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.00000044842636292489,0,-0.00000044842636292489,-100
"chr17*32053502:32141224","LOC105371730",97.723,1,0,1,0,1,0,0.000722021660649819,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000692870575939874,0,-0.0000000692870575939874,-100
"chr17*32324662:32328439","C17orf75",13.778,1,0,1,0,1,0,0.000241196333815726,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000491431204039572,0,-0.000000491431204039572,-100
"chr17*32370450:32444461","PSMD11",84.012,8,3,11,4,2,2,0.000958772770853308,0.0021978021978022,12,5,1,28,0,0.15,1,FALSE,FALSE,TRUE,FALSE,0,0.000000886543951124,0.000000891982574649437,0.0000000054386235254371,0.613463497048484
"chr17*34183633:34255275","CCL2",81.643,1,0,1,0,1,0,0.000495049504950495,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000082933492513225,0,-0.000000082933492513225,-100
"chr17*34288181:34319045","CCL8",40.865,0,1,0,1,0,1,0,0.00218340611353712,0,1,1,270,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000458443901024401,0.000000458443901024401,Inf
"chr17*34363234:34574121","C17orf102",220.888,1,0,1,0,1,0,0.000405186385737439,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000306532683045581,0,-0.0000000306532683045581,-100
"chr17*34639319:34927857","CCT6B",298.539,1,3,2,3,1,1,0.000477326968973747,0.0108695652173913,2,3,1,360,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000453604998292165,0.000000188259925993208,0.000000142899426163992,315.030536925325
"chr17*35005070:35009110","RAD51L3-RFFL",14.041,0,1,0,1,0,1,0,0.000716332378223496,0,1,1,10,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000133425753260894,0.00000133425753260894,Inf
"chr17*35189346:35192518","SLC35G3",13.173,1,0,1,0,2,0,0.00099009900990099,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000051400130033077,0,-0.00000051400130033077,-100
"chr17*35194394:35243034","SLFN5",58.641,5,2,6,3,1,2,0.00105820105820106,0.00429184549356223,6,4,1,360,0,0.166666666666667,1,FALSE,FALSE,TRUE,FALSE,0,0.000000692785504605027,0.000000958423799834355,0.000000265638295229328,38.3435123084417
"chr17*35273655:35350308","SLFN11",86.654,5,1,6,1,1,1,0.00105820105820106,0.000354233085370174,6,2,2,21,7,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000468825845033621,0.000000216196713543081,-0.00000025262913149054,-53.8854958971861
"chr17*35373702:35410920","SLFN12",47.219,0,1,0,1,0,1,0,0.000354233085370174,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000396753637632354,0.000000396753637632354,Inf
"chr17*35448838:35474921","SLFN12L",36.084,1,0,1,0,1,0,0.000477326968973747,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000187643806929864,0,-0.000000187643806929864,-100
"chr17*35487740:35548123","SLFN14",70.384,10,4,12,4,1,2,0.00149700598802395,0.00323624595469256,12,5,1,14,0,0.15,0.569230769230769,FALSE,FALSE,TRUE,FALSE,0,0.00000115439971514956,0.00000106469140801103,-0.0000000897083071385288,-7.77099179437223
"chr17*35847243:35854944","HEATR9",17.702,1,0,1,0,1,0,0.000643500643500643,0,1,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000382495714001651,0,-0.000000382495714001651,-100
"chr17*35943711:35976491","CCL16",42.781,2,0,2,0,1,0,0.000736919675755343,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000316539544622951,0,-0.000000316539544622951,-100
"chr17*36017969:36064270","CCL18",56.302,3,2,3,2,2,1,0.0010183299389002,0.00584795321637427,5,2,1,60,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000360783229508218,0.000000665493588695326,0.000000304710359187109,84.4580164112556
"chr17*36090161:36103671","CCL4L1",23.511,4,0,4,0,3,0,0.00101010101010101,0,6,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000115196106150436,0,-0.00000115196106150436,-100
"chr17*36105622:36165622","TBC1D3H",70.001,1,0,1,0,1,0,0.000282406099971759,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000967263200419598,0,-0.0000000967263200419598,-100
"chr17*36539304:36544886","GGNBP2",15.583,2,0,2,0,1,0,0.00018723085564501,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000869016123885931,0,-0.000000869016123885931,-100
"chr17*36608972:36861672","LOC102723471",262.701,0,3,0,3,0,1,0,0.00229885057471264,0,3,1,60,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000213942581284755,0.000000213942581284755,Inf
"chr17*37477122:37489843","DUSP14",22.722,1,0,1,0,1,0,0.000219058050383352,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000297990455472988,0,-0.000000297990455472988,-100
"chr17*37643465:37686429","HNF1B",52.965,1,0,1,0,1,0,0.000477326968973747,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000127837989790564,0,-0.000000127837989790564,-100
"chr17*37745079:37842947","YWHAEP7",107.869,1,1,1,1,1,1,0.000294464075382803,0.000859106529209622,1,1,1,21,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000627700185341222,0.000000173676496633529,0.000000110906478099407,176.687024616883
"chr17*38257250:38297021","MRPL45",49.772,3,1,4,1,1,1,0.000495785820525533,0.0021978021978022,4,1,1,28,0,0,0.4,FALSE,FALSE,FALSE,FALSE,0,0.000000544156483907195,0.000000376402596145667,-0.000000167753887761528,-30.8282438457792
"chr17*38343811:38352122","SOCS7",18.312,1,0,1,0,1,0,0.000303122158229767,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000369754211951574,0,-0.000000369754211951574,-100
"chr17*38605931:38671704","EPOP",75.774,2,0,2,0,1,0,0.000307408545957578,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000178714047806826,0,-0.000000178714047806826,-100
"chr17*38674935:38702260","MIR4734",37.326,4,2,4,2,1,1,0.000736919675755343,0.000442086648983201,4,3,1,14,0,0,0.333333333333333,FALSE,FALSE,FALSE,FALSE,0,0.000000725600292477868,0.00000100382092993421,0.00000027822063745634,38.3435123084417
"chr17*38764232:38765689","PIP4K2B",11.458,0,1,0,1,0,1,0,0.0000632911392405063,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000163504189346851,0.00000163504189346851,Inf
"chr17*38841390:38850066","RPL23",18.677,1,0,1,0,1,0,0.00016095284081764,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000362528196672765,0,-0.000000362528196672765,-100
"chr17*38853801:38869857","LASP1",26.057,1,0,1,0,1,0,0.000182381907714755,0,1,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.00000025985106225802,0,-0.00000025985106225802,-100
"chr17*38967403:39026713","LINC02079",69.311,2,1,2,1,1,1,0.000217580504786771,0.00338983050847458,2,1,1,10,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000195378486221732,0.000000270293460134209,0.0000000749149739124768,38.3435123084417
"chr17*39451275:39461509","CDK12",20.235,1,0,1,0,1,0,0.00016095284081764,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000334615227539275,0,-0.000000334615227539275,-100
"chr17*39534566:39603766","NEUROD2",79.201,2,1,2,1,1,1,0.000365764447695684,0.000265886732252061,2,1,1,21,0,0,0.333333333333333,FALSE,FALSE,FALSE,FALSE,0,0.000000170981152491944,0.000000236541331742808,0.000000065560179250864,38.3435123084417
"chr17*39607923:39626922","PPP1R1B",29,1,0,1,0,1,0,0.000299311583358276,0,1,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.00000023348065962956,0,-0.00000023348065962956,-100
"chr17*39877897:39904593","GSDMB",36.697,5,4,6,4,2,1,0.00263504611330698,0.00323624595469256,8,4,1,21,0,0,0.190476190476191,FALSE,FALSE,FALSE,FALSE,0,0.00000110705602026169,0.00000204205357553611,0.000000934997555274414,84.4580164112556
"chr17*39927805:39941472","LRRC3C",23.668,0,1,0,1,0,1,0,0.000126887450831113,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000791545969890237,0.000000791545969890237,Inf
"chr17*40054743:40062191","THRA",17.449,0,1,0,1,0,1,0,0.000360880548538434,0,1,1,13,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0,0.00000107366095566291,0.00000107366095566291,Inf
"chr17*40100726:40122535","MSL1",31.81,1,0,1,0,1,0,0.000908265213442325,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000212855678379668,0,-0.000000212855678379668,-100
"chr17*40195657:40219320","WIPF2",33.664,1,1,1,1,1,1,0.000509164969450102,0.00257731958762887,1,1,1,60,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000020113293516092,0.000000556508733821356,0.000000355375798660436,176.687024616883
"chr17*40282188:40287892","CDC6",15.705,0,1,0,1,0,1,0,0.000768639508070715,0,1,1,28,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0,0.00000119288825312717,0.00000119288825312717,Inf
"chr17*40364694:40388519","TOP2A",33.826,0,1,0,1,0,1,0,0.000126887450831113,0,1,1,14,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0,0.000000553843493625085,0.000000553843493625085,Inf
"chr17*40457731:40475826","TNS4",28.096,0,1,0,1,0,1,0,0.0031055900621118,0,1,1,180,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000666796341662946,0.000000666796341662946,Inf
"chr17*40501603:40553768","CCR7",62.166,1,2,1,2,1,3,0.000722021660649819,0.00241545893719807,1,5,2,60,46,0.25,1,TRUE,FALSE,TRUE,FALSE,0,0.00000010891707893796,0.000000602718850026128,0.000000493801771088168,453.374049233767
"chr17*40565485:40627726","SMARCE1",72.242,7,3,14,3,1,2,0.000495049504950495,0.00256410256410256,14,4,1,28,0,0.166666666666667,0.536764705882353,TRUE,FALSE,TRUE,FALSE,0,0.00000131216117784116,0.00000077798136881712,-0.000000534179809024041,-40.7099232963821
"chr17*40885244:40922694","KRT23",47.451,1,0,1,0,1,0,0.00255102040816327,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000142693286321832,0,-0.000000142693286321832,-100
"chr17*41309254:41314915","KRTAP17-1",15.662,0,1,0,1,0,1,0,0.0000632911392405063,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000119616332622667,0.00000119616332622667,Inf
"chr17*41586896:41609777","KRT16",32.882,1,1,1,1,1,1,0.000162443144899285,0.000932835820895522,1,1,1,13,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000205916280313157,0.000000569743629200235,0.000000363827348887078,176.687024616883
"chr17*41640200:41688873","EIF1",58.674,1,2,1,2,1,1,0.000217580504786771,0.00126903553299492,1,2,1,28,0,0,0.333333333333333,FALSE,FALSE,FALSE,FALSE,0,0.000000115399310244013,0.000000638589835885133,0.000000523190525641119,453.374049233767
"chr17*41691647:41712324","GAST",30.678,0,1,0,1,0,1,0,0.000126887450831113,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000610675729035861,0.000000610675729035861,Inf
"chr17*41734647:41754605","JUP",29.959,0,1,0,1,0,1,0,0.000768639508070715,0,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000625331620393275,0.000000625331620393275,Inf
"chr17*41919023:41930621","TTC25",21.599,3,1,3,1,2,1,0.000556018904642758,0.00584795321637427,4,1,1,60,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000940451751829792,0.000000867369323365069,-0.0000000730824284647229,-7.77099179437222
"chr17*42038027:42101404","DHX58",73.378,1,1,1,1,1,1,0.000299311583358276,0.000265886732252061,1,1,1,21,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000922747843939223,0.000000255312355411188,0.000000163037571017265,176.687024616883
"chr17*42123354:42124974","RAB5C",11.621,1,0,1,0,1,0,0.000303122158229767,0,1,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000582646857349387,0,-0.000000582646857349387,-100
"chr17*42276407:42287545","STAT5A",21.139,1,1,1,1,1,1,0.000182381907714755,0.000243368216110976,1,1,1,14,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000320305555099921,0.000000886243910088563,0.000000565938354988642,176.687024616883
"chr17*42388496:42402447","PTRF",23.952,2,0,3,0,1,0,0.000303122158229767,0,3,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.00000084806351819354,0,-0.00000084806351819354,-100
"chr17*42544449:42552434","LOC108783654",17.986,0,1,0,1,0,2,0,0.00148478099480327,0,2,1,14,0,0,1,FALSE,FALSE,TRUE,FALSE,0,0,0.00000104160513818315,0.00000104160513818315,Inf
"chr17*42555215:42562072","COASY",16.858,2,0,2,0,1,0,0.000643500643500643,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000803290915797512,0,-0.000000803290915797512,-100
"chr17*42615239:42659246","TUBG2",54.008,2,1,2,1,1,1,0.00492610837438424,0.00126903553299492,2,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000250738376879619,0.000000346880277280442,0.0000000961419004008235,38.3435123084417
"chr17*42824317:42833140","PSME3",18.824,1,0,1,0,1,0,0.000219058050383352,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000035969714881307,0,-0.00000035969714881307,-100
"chr17*42858132:42867143","AOC4P",19.012,0,1,0,1,0,3,0,0.00530973451327434,0,3,1,90,0,0,1,FALSE,FALSE,TRUE,FALSE,0,0,0.000000985393962516418,0.000000985393962516418,Inf
"chr17*42914434:42950524","AARSD1",46.091,1,0,2,0,1,0,0.000307408545957578,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000293807430051734,0,-0.000000293807430051734,-100
"chr17*42993693:42998427","RPL27",14.735,2,0,2,0,1,0,0.00018723085564501,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000919028046047808,0,-0.000000919028046047808,-100
"chr17*43002955:43006723","IFI35",13.769,1,1,1,1,1,1,0.000847457627118644,0.0000632911392405063,1,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000491752424232495,0.00000136061515109028,0.00000086886272685779,176.687024616883
"chr17*43300232:43369843","LINC00910",79.612,1,0,1,0,1,0,0.00016095284081764,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.0000000850492278708892,0,-0.0000000850492278708892,-100
"chr17*43401137:43444804","MIR2117",53.668,0,1,0,1,0,1,0,0.000360880548538434,0,1,1,13,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000349077849283784,0.000000349077849283784,Inf
