"loci","gene_name","gene_ort","gene_width","TDN_num_patients","TP_num_patients","TDN_num_sites","TP_num_sites","TDN_peak_abund","TP_peak_abund","TDN_peak_relAbund","TP_peak_relAbund","TDN_sum_abund","TP_sum_abund","long_count","max_time","max_span","abund_gini","ort_fisher_test","On_Onco_List","Top_1pc_Abund","Top_10pc_Abund","Within_Cluster","Cluster_target.min","TDN_freq","TP_freq","freq_diff","pct_chg"
"chr19-55379243:55384259","TMEM238","-",15.017,1,1,1,1,1,1,0.000495785820525533,0.000126887450831113,1,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000103928577338396,0.00000152641077898051,0.000000487125005596551,46.8711318938248
"chr20+2816301:2820284","TMEM239","+",13.984,1,0,1,0,1,0,0.000241196333815726,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000111605795615753,0,-0.00000111605795615753,-100
"chr1-1534777:1540360","TMEM240","-",15.584,2,0,3,0,1,0,0.000365764447695684,0,3,0,0,0,0,0,1,FALSE,FALSE,FALSE,TRUE,1.38675131315115,0.00000300441885117561,0,-0.00000300441885117561,-100
"chr18-23296014:23437969","TMEM241","-",151.956,2,5,2,5,1,1,0.000847457627118644,0.00826446280991736,2,5,1,270,0,0,0.428571428571428,FALSE,FALSE,FALSE,FALSE,0,0.000000205414125916803,0.000000754235129509539,0.000000548821003592736,267.177829734562
"chr7-87196161:87220587","TMEM243","-",34.427,1,2,2,2,1,2,0.00149700598802395,0.00143266475644699,2,3,1,14,0,0.166666666666667,1,FALSE,FALSE,FALSE,FALSE,0,0.000000906669443106102,0.00000133163567362537,0.000000424966230519268,46.8711318938248
"chr9-109015134:109119945","TMEM245","-",114.812,7,5,7,8,2,1,0.000495785820525533,0.00429184549356223,8,10,2,360,46,0,0.608391608391608,FALSE,FALSE,FALSE,FALSE,0,0.000000951544100027421,0.00000159719267449049,0.000000645648574463072,67.8527221643712
"chr7+66921215:66958551","TMEM248","+",47.337,1,3,1,3,1,1,0.00132978723404255,0.00126903553299492,1,3,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000329698849925151,0.00000145269729817798,0.00000112299844825283,340.613395681474
"chr8-144353225:144355609","TMEM249","-",12.385,1,1,1,1,1,2,0.000365764447695684,0.000721761097076868,1,2,1,13,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000126014973426782,0.00000185079617827617,0.00000059064644400835,46.8711318938248
"chr10+80078645:80092551","TMEM254","+",23.907,0,1,0,1,0,1,0,0.00354609929078014,0,1,1,150,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000095880330731377,0.00000095880330731377,Inf
"chr17-7402973:7404131","TMEM256","-",11.159,1,0,1,0,2,0,0.000482392667631452,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000139859794416228,0,-0.00000139859794416228,-100
"chr17-7389727:7404131","TMEM256-PLSCR3","-",24.405,1,0,1,0,2,0,0.000482392667631452,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000639498236382171,0,-0.000000639498236382171,-100
"chr19-1009650:1021142","TMEM259","-",21.493,3,0,3,0,1,0,0.00131752305665349,0,3,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000217842382993164,0,-0.00000217842382993164,-100
"chr10-61406641:61453450","TMEM26","-",56.81,1,0,1,0,1,0,0.000278009452321379,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000274721958438776,0,-0.000000274721958438776,-100
"chr14+56579792:56649514","TMEM260","+",79.723,3,1,3,1,5,1,0.00255102040816327,0.00126903553299492,7,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000587294298718321,0.000000287521928025166,-0.000000299772370693155,-51.0429560353917
"chr9-7796490:7799806","TMEM261","-",13.317,0,1,0,1,0,1,0,0.0000632911392405063,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000172126685198996,0.00000172126685198996,Inf
"chr12+106955721:106974037","TMEM263","+",28.317,1,2,1,3,1,1,0.000485201358563804,0.00714285714285714,1,3,1,270,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000551151409362111,0.0000024284469401367,0.00000187729553077459,340.613395681474
"chr16+30740190:30745196","TMEM265","+",15.007,1,2,1,2,1,1,0.000299311583358276,0.000410004100041,1,2,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000103997830738368,0.0000030548558230093,0.00000201487751562562,193.74226378765
"chr15+76059957:76204963","TMEM266","+",155.007,0,2,0,2,0,1,0,0.00288184438040346,0,2,1,547.5,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000295755813194892,0.000000295755813194892,Inf
"chr5-43444251:43483890","TMEM267","-",49.64,1,0,1,0,1,0,0.000477326968973747,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000314402789260816,0,-0.000000314402789260816,-100
"chr9+114611319:114646424","TMEM268","+",45.106,0,1,0,1,0,1,0,0.000410004100041,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000508183183344795,0.000000508183183344795,Inf
"chrX-15627315:15665031","TMEM27","-",47.717,0,1,0,1,0,1,0,0.0021978021978022,0,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000480376190203707,0.000000480376190203707,Inf
"chr6-75252921:75284916","TMEM30A","-",41.996,1,2,1,2,1,1,0.000241196333815726,0.000410004100041,1,2,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000371629547073695,0.00000109163304447806,0.000000720003497404365,193.742263787649
"chr3+100185823:100194186","TMEM30CP","+",18.364,1,0,1,0,1,0,0.000299311583358276,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000849866829607215,0,-0.000000849866829607215,-100
"chr4+41935119:41960807","TMEM33","+",35.689,1,0,1,0,1,0,0.00101010101010101,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000437304336319507,0,-0.000000437304336319507,-100
"chr19+16661126:16689005","TMEM38A","+",37.88,0,1,0,1,0,1,0,0.000848176420695505,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000605124357654443,0.000000605124357654443,Inf
"chr9+105694524:105776611","TMEM38B","+",92.088,1,2,1,2,1,1,0.000958772770853308,0.00229885057471264,1,2,1,60,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000169478699275768,0.000000497830567890503,0.000000328351868614735,193.74226378765
"chr3-119428959:119463682","TMEM39A","-",44.724,0,2,0,3,0,2,0,0.000859106529209622,0,5,2,21,7,0.166666666666667,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000153757114756844,0.00000153757114756844,Inf
"chr1+32072030:32102866","TMEM39B","+",40.837,1,1,1,1,1,1,0.000217580504786771,0.0000632911392405063,1,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000382176811688099,0.000000561307409162042,0.000000179130597473943,46.8711318938248
"chr3-12733529:12769457","TMEM40","-",45.929,0,3,0,3,0,1,0,0.00288184438040346,0,3,1,547.5,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000149723120476934,0.00000149723120476934,Inf
"chr11-9280654:9314768","TMEM41B","-",44.115,2,2,2,3,1,2,0.00101010101010101,0.0050761421319797,2,5,2,28,14,0.166666666666667,1,FALSE,FALSE,FALSE,FALSE,0,0.000000707557722267115,0.00000155879705324382,0.0000008512393309767,120.306697840737
"chr3+14124939:14143680","TMEM43","+",28.742,1,0,1,0,1,0,0.000495049504950495,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000543001685996343,0,-0.000000543001685996343,-100
"chr3+100492618:100577452","TMEM45A","+",94.835,0,1,0,1,0,1,0,0.00045004500450045,0,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000241705179184376,0.000000241705179184376,Inf
"chr12+63779802:63809558","TMEM5","+",39.757,1,2,1,2,1,1,0.000805152979066023,0.000243368216110976,1,2,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000392558655303642,0.00000115311068078327,0.000000760552025479632,193.74226378765
"chr12-63808844:63822156","TMEM5-AS1","-",23.313,1,1,1,1,1,1,0.000805152979066023,0.000243368216110976,1,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000669452857157247,0.000000983232988802398,0.000000313780131645152,46.8711318938248
"chr1+25338297:25362361","TMEM50A","+",34.065,4,2,4,2,3,17,0.000958772770853308,0.00711743772241993,6,22,3,120,106,0.444444444444444,0.333333333333333,FALSE,FALSE,FALSE,FALSE,0,0.00000183260877251218,0.00000134578662368709,-0.000000486822148825097,-26.5644340530876
"chr1+15152531:15220480","TMEM51","+",77.95,0,1,0,1,0,1,0,0.00288184438040346,0,1,1,547.5,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000294061714790895,0.000000294061714790895,Inf
"chr1-44653246:44674608","TMEM53","-",31.363,0,1,0,2,0,1,0,0.00819672131147541,0,3,2,150,100,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000146172946898896,0.00000146172946898896,Inf
"chr8-90994270:91040975","TMEM55A","-",56.706,2,4,2,6,1,2,0.000722021660649819,0.00229885057471264,2,7,1,60,0,0.119047619047619,1,FALSE,FALSE,FALSE,FALSE,0,0.000000550451608609561,0.00000242536352427789,0.00000187491191566832,340.613395681474
"chr14-20457852:20461612","TMEM55B","-",13.761,1,0,1,0,1,0,0.000495785820525533,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000113414391824045,0,-0.00000113414391824045,-100
"chr1+95092516:95197605","TMEM56","+",115.09,1,0,1,0,1,0,0.000294464075382803,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000135606520626526,0,-0.000000135606520626526,-100
"chr1+95117922:95244953","TMEM56-RWDD3","+",137.032,2,2,2,2,1,1,0.000294464075382803,0.000716332378223496,2,2,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000227785545841948,0.000000334551209468596,0.000000106765663626648,46.8711318938248
"chr1+25430857:25500207","TMEM57","+",79.351,6,9,12,15,3,3,0.00317460317460317,0.0038659793814433,15,21,1,28,0,0.193333333333333,1,FALSE,FALSE,FALSE,FALSE,0,0.00000236019021193032,0.00000433304759888665,0.00000197285738695633,83.588914867281
"chr1-54026680:54053573","TMEM59","-",36.894,2,2,2,2,1,3,0.000495049504950495,0.000742390497401633,2,4,1,14,0,0.25,0.333333333333333,FALSE,FALSE,FALSE,FALSE,0,0.000000846042958687423,0.00000124259286973222,0.0000003965499110448,46.8711318938248
"chr15+43133114:43185143","TMEM62","+",62.03,3,4,3,6,1,5,0.00113636363636364,0.00121684108055488,3,13,1,14,0,0.346153846153846,0.226190476190476,FALSE,FALSE,FALSE,FALSE,0,0.0000007548099851156,0.00000221719593757378,0.00000146238595245818,193.74226378765
"chr1-225845531:225882720","TMEM63A","-",47.19,1,0,1,0,1,0,0.000428265524625268,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000330725883850538,0,-0.000000330725883850538,-100
"chr6+44126913:44155519","TMEM63B","+",38.607,0,3,0,3,0,6,0,0.00632911392405063,0,11,3,180,152,0.416666666666667,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000178118817840938,0.00000178118817840938,Inf
"chr8-90621994:90645905","TMEM64","-",33.912,3,2,3,3,1,12,0.00169779286926995,0.00292041859333171,3,14,1,21,0,0.523809523809524,1,FALSE,FALSE,FALSE,FALSE,0,0.00000138065768390896,0.00000202778756793616,0.000000647129884027195,46.8711318938248
"chr8-124310917:124372699","TMEM65","-",71.783,9,5,15,11,4,2,0.000964785335262904,0.000820008200082001,18,13,1,21,0,0.125874125874126,0.246294925292771,FALSE,FALSE,FALSE,FALSE,0,0.00000326127797505821,0.00000351257564252613,0.000000251297667467924,7.70549672213816
"chr8+93754843:93819232","TMEM67","+",74.39,0,1,0,1,0,1,0,0.000848176420695505,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000308134301222615,0.000000308134301222615,Inf
"chr8-55738743:55773407","TMEM68","-",44.665,3,2,3,4,1,4,0.00166112956810631,0.000442086648983201,3,7,1,14,0,0.321428571428571,1,FALSE,FALSE,FALSE,FALSE,0,0.00000104826739900863,0.00000205280292559725,0.00000100453552658862,95.828175858433
"chr1+45688174:45694436","TMEM69","+",16.263,2,0,2,0,1,0,0.000805152979066023,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000191932047702231,0,-0.00000191932047702231,-100
"chr8+73976141:73982783","TMEM70","+",16.643,1,0,1,0,1,0,0.000509164969450102,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000937748870931136,0,-0.000000937748870931136,-100
"chr8-132709945:132760668","TMEM71","-",60.724,1,0,1,0,2,0,0.000970402717127608,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000257014598163937,0,-0.000000257014598163937,-100
"chr10-44811023:44959689","TMEM72-AS1","-",158.667,0,1,0,1,0,1,0,0.0384615384615385,0,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000144466780540064,0.000000144466780540064,Inf
"chr8-108606849:108787615","TMEM74","-",190.767,0,1,0,1,0,1,0,0.000311720698254364,0,1,1,14,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0,0.00000012015763034461,0.00000012015763034461,Inf
"chr8-127946558:127948723","TMEM75","-",12.166,1,0,1,0,1,0,0.000509164969450102,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000128283367244015,0,-0.00000128283367244015,-100
"chr1+156282912:156292443","TMEM79","+",19.532,3,0,3,0,1,0,0.000485201358563804,0,3,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000239713615485975,0,-0.00000239713615485975,-100
"chr11+695590:705028","TMEM80","+",19.439,0,1,0,1,0,1,0,0.00026581605528974,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000117918157662176,0.00000117918157662176,Inf
"chr1-205083128:205084460","TMEM81","-",11.333,1,0,1,0,1,0,0.000278009452321379,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000137712472063063,0,-0.00000137712472063063,-100
"chr19-55226633:55229264","TMEM86B","-",12.632,3,0,3,0,1,0,0.00105820105820106,0,3,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000370652813305262,0,-0.00000370652813305262,-100
"chr15-42210451:42273584","TMEM87A","-",73.134,7,4,9,6,1,2,0.000495785820525533,0.000721761097076868,9,8,2,14,1,0.119047619047619,1,FALSE,FALSE,FALSE,FALSE,0,0.00000192061954945938,0.00000188055711444338,-0.0000000400624350160005,-2.08591207078348
"chr2+112055222:112119318","TMEM87B","+",74.097,2,3,2,3,4,1,0.00146305779078274,0.0036231884057971,5,3,1,60,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000421257391227901,0.000000928058248024224,0.000000506800856796323,120.306697840737
"chr17+7855065:7856099","TMEM88","+",11.035,1,0,1,0,1,0,0.000428265524625268,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000141431395187194,0,-0.00000141431395187194,-100
"chr3-48620841:48621756","TMEM89","-",10.916,0,1,0,1,0,6,0,0.00552486187845304,0,8,2,28,7,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000209986356430472,0.00000209986356430472,Inf
"chr16-370775:381950","TMEM8A","-",21.176,2,0,2,0,2,0,0.00211640211640212,0,3,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000147402289940564,0,-0.00000147402289940564,-100
"chr19+41363965:41384082","TMEM91","+",30.118,1,1,1,1,1,1,0.000495785820525533,0.000410004100041,1,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000518193587187293,0.000000761076786903191,0.000000242883199715898,46.8711318938248
"chr17-50281580:50287855","TMEM92-AS1","-",16.276,0,1,0,1,0,1,0,0.0031055900621118,0,1,1,180,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000140833808478436,0.00000140833808478436,Inf
"chr17+75456463:75500452","TMEM94","+",53.99,2,2,2,3,1,3,0.00113636363636364,0.000243368216110976,2,5,1,14,0,0.266666666666667,1,FALSE,FALSE,FALSE,FALSE,0,0.000000578142413739837,0.00000127368646052697,0.00000069554404678713,120.306697840737
"chr17+40819091:40836274","TMEM99","+",27.184,1,1,1,1,3,1,0.000723589001447178,0.00471698113207547,3,1,1,10,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000574122809700812,0.000000843220669068213,0.0000002690978593674,46.8711318938248
"chr11-8947200:8965011","TMEM9B","-",27.812,1,0,1,0,1,0,0.000958772770853308,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000561159012617104,0,-0.000000561159012617104,-100
"chr3-69019826:69052333","TMF1","-",42.508,6,2,6,4,1,2,0.000908265213442325,0.000716332378223496,6,6,1,14,0,0.15,1,FALSE,FALSE,FALSE,FALSE,0,0.00000220292007983065,0.00000215696910397575,-0.0000000459509758549008,-2.08591207078349
"chr3+46701332:46710923","TMIE","+",19.592,0,1,0,1,0,1,0,0.0000632911392405063,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000116997298223511,0.00000116997298223511,Inf
"chr19-4292227:4302431","TMIGD2","-",20.205,1,0,1,0,1,0,0.000485201358563804,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000772430312244835,0,-0.000000772430312244835,-100
"chr1-111483347:111564003","TMIGD3","-",90.657,2,0,2,0,1,0,0.000365764447695684,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000344307763524204,0,-0.000000344307763524204,-100
"chrX-155489010:155612961","TMLHE","-",133.952,2,4,2,8,1,1,0.00101010101010101,0.00714285714285714,2,8,1,270,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000233023089747176,0.00000136897459794256,0.00000113595150819539,487.484527575299
"chrX+155466539:155494110","TMLHE-AS1","+",37.572,0,1,0,1,0,1,0,0.000265886732252061,0,1,1,21,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000061008492142953,0.00000061008492142953,Inf
"chr9+97501179:97601743","TMOD1","+",110.565,0,1,0,1,0,1,0,0.0036101083032491,0,1,1,17,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000207317963803648,0.000000207317963803648,Inf
"chr15+51751560:51816361","TMOD2","+",74.802,1,0,1,0,1,0,0.000217580504786771,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000208643545077764,0,-0.000000208643545077764,-100
"chr15+51829627:51912134","TMOD3","+",92.508,1,2,1,2,1,1,0.000509164969450102,0.00128865979381443,1,2,1,28,0,0,0.333333333333333,FALSE,FALSE,FALSE,FALSE,0,0.000000168709240918698,0.000000495570343493542,0.000000326861102574845,193.74226378765
"chr12+98515572:98550379","TMPO","+",44.808,3,1,3,3,2,2,0.00099009900990099,0.000253774901662226,4,5,1,14,0,0.133333333333333,0.4,FALSE,FALSE,FALSE,FALSE,0,0.00000104492196430817,0.0000015346887163866,0.000000489766752078429,46.8711318938248
"chr4-67820875:67883998","TMPRSS11D","-",73.124,0,1,0,1,0,1,0,0.00510204081632653,0,1,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000313469048027328,0.000000313469048027328,Inf
"chr4+68447448:68497604","TMPRSS11E","+",60.157,1,2,1,2,1,4,0.000365764447695684,0.000973472864443904,1,5,1,14,0,0.3,1,FALSE,FALSE,FALSE,FALSE,0,0.000000259437047374485,0.000000762076256061649,0.000000502639208687164,193.74226378765
"chr4-68053197:68129869","TMPRSS11F","-",86.673,0,2,0,2,0,1,0,0.0021978021978022,0,2,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000528933131839219,0.000000528933131839219,Inf
"chr11-117900640:117929453","TMPRSS13","-",38.814,0,1,0,1,0,1,0,0.00227790432801822,0,1,1,21,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000590562958415786,0.000000590562958415786,Inf
"chr21-18269115:18403653","TMPRSS15","-",144.539,0,1,0,1,0,1,0,0.000410004100041,0,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0,0.000000158587721431242,0.000000158587721431242,Inf
"chr11+118077011:118119841","TMPRSS4","+",52.831,1,0,1,0,1,0,0.000241196333815726,0,1,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.00000029541281556107,0,-0.00000029541281556107,-100
"chr11-118015771:118086793","TMPRSS4-AS1","-",81.023,2,0,2,0,1,0,0.000495049504950495,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000385247508951949,0,-0.000000385247508951949,-100
"chr22-37065435:37109563","TMPRSS6","-",54.129,1,1,1,1,1,1,0.000294464075382803,0.000126887450831113,1,1,1,14,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.000000288328889484507,0.000000423471903562791,0.000000135143014078284,46.8711318938248
"chr19+2389770:2426258","TMPRSS9","+",46.489,2,1,2,1,1,1,0.000477326968973747,0.00026581605528974,2,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000671425690331343,0.000000493065255607785,-0.000000178360434723558,-26.5644340530876
"chr12-29500812:29784759","TMTC1","-",293.948,2,0,2,0,1,0,0.000509164969450102,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000106188539870364,0,-0.000000106188539870364,-100
"chr12+82687154:83134868","TMTC2","+",457.715,9,5,12,6,4,8,0.00166112956810631,0.0163934426229508,15,26,4,180,152,0.448717948717949,0.15158371040724,FALSE,FALSE,FALSE,FALSE,0,0.000000409170452152284,0.00000030047663722557,-0.000000108693814926714,-26.5644340530876
"chr12+88142295:88199887","TMTC3","+",67.593,5,4,5,11,1,2,0.00149700598802395,0.000442086648983201,5,14,1,21,0,0.0757575757575757,1,FALSE,FALSE,FALSE,FALSE,0,0.00000115448008365562,0.00000373031552597833,0.00000257583544232271,223.116490166415
"chr17+44186950:44191929","TMUB2","+",14.98,2,0,2,0,1,0,0.000908265213442325,0,2,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000208370553523456,0,-0.00000208370553523456,-100
"chr11+57712522:57740973","TMX2","+",38.452,0,1,0,2,0,5,0,0.000316455696202532,0,7,1,14,0,0.214285714285714,1,FALSE,FALSE,FALSE,FALSE,0,0,0.00000119224543160045,0.00000119224543160045,Inf
"chr11+57712522:57819180","TMX2-CTNND1","+",116.659,2,2,2,4,1,7,0.000509164969450102,0.00218340611353712,2,16,1,270,0,0.35,0.466666666666667,FALSE,FALSE,FALSE,FALSE,0,0.000000267565373591526,0.000000785952585499629,0.000000518387211908103,193.74226378765
"chr18-68673687:68715116","TMX3","-",51.43,6,7,6,10,3,1,0.000723589001447178,0.00387596899224806,8,12,2,21,1,0,0.604395604395604,FALSE,FALSE,FALSE,FALSE,0,0.00000182076077685089,0.00000445695327006617,0.00000263619249321528,144.785219823041
"chr20-7977352:8019829","TMX4","-",52.478,7,8,10,10,2,1,0.00169779286926995,0.00892857142857143,11,10,1,28,0,0,0.369849964277209,FALSE,FALSE,FALSE,FALSE,0,0.00000297399947766814,0.00000436794669536764,0.0000013939472176995,46.8711318938248
"chr9-115019575:115118257","TNC","-",108.683,0,1,0,1,0,1,0,0.000410004100041,0,1,1,14,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0,0.000000210907967832599,0.000000210907967832599,Inf
"chr6+31575566:31578335","TNF","+",12.77,4,4,4,4,1,1,0.00169779286926995,0.0036231884057971,4,4,1,60,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.00000488863099730834,0.00000717998767985914,0.0000022913566825508,46.8711318938248
"chr6+137867187:137883314","TNFAIP3","+",26.128,2,0,2,0,2,0,0.000954653937947494,0,3,0,0,0,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0.00000119465358687285,0,-0.00000119465358687285,-100
"chr5+119268691:119394604","TNFAIP8","+",135.914,5,3,5,6,1,2,0.000495049504950495,0.00276243093922652,5,11,2,28,7,0.166666666666667,1,FALSE,FALSE,FALSE,FALSE,0,0.000000574148154675269,0.00000101190947222289,0.000000437761317547621,76.2453582725898
"chr19+4639514:4655568","TNFAIP8L1","+",26.055,1,1,1,1,3,1,0.00088339222614841,0.000243368216110976,3,1,1,14,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000059900036303615,0.000000879758613239313,0.000000280758250203163,46.8711318938248
"chr15-51056600:51105276","TNFAIP8L3","-",58.677,1,0,1,0,1,0,0.000294464075382803,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000265980783934197,0,-0.000000265980783934197,-100
"chr8-23191456:23225167","TNFRSF10A","-",43.712,2,2,2,2,1,1,0.000428265524625268,0.000768639508070715,2,3,2,28,1,0,1,FALSE,FALSE,FALSE,FALSE,0,0.000000714081005623485,0.00000104877885559802,0.000000334697849974534,46.8711318938248
"chr8-23020135:23069187","TNFRSF10B","-",59.053,1,0,1,0,1,0,0.000282406099971759,0,1,0,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000026428724127321,0,-0.00000026428724127321,-100
"chr8-23135590:23164030","TNFRSF10D","-",38.441,3,1,3,1,1,2,0.000722021660649819,0.0101522842639594,3,2,1,28,0,0,1,FALSE,FALSE,FALSE,FALSE,0,0.00000121799285597983,0.000000596293297987833,-0.000000621699557991997,-51.0429560353917
"chr18+62325286:62387710","TNFRSF11A","+",72.425,0,1,0,1,0,1,0,0.008,0,1,1,28,0,0,1,TRUE,FALSE,FALSE,FALSE,0,0,0.0000003164944517494,0.0000003164944517494,Inf
